original_path,original_relpath,normalized_path,normalized_relpath,filename,normalized_filename
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/youtube-content-factory-ai-agent-framework-for-aut.md,staging-area/Content_Factory/youtube-content-factory-ai-agent-framework-for-aut.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/youtube_content_factory_ai_agent_framework_for_aut.md,staging-area/Content_Factory/youtube_content_factory_ai_agent_framework_for_aut.md,youtube-content-factory-ai-agent-framework-for-aut.md,youtube_content_factory_ai_agent_framework_for_aut.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/Automation & UI Framework Expansion 1eab4fd21ff0801898a2d5b4270b513e.md,staging-area/Content_Factory/Automation & UI Framework Expansion 1eab4fd21ff0801898a2d5b4270b513e.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/automation_ui_framework_expansion.md,staging-area/Content_Factory/automation_ui_framework_expansion.md,Automation & UI Framework Expansion 1eab4fd21ff0801898a2d5b4270b513e.md,automation_ui_framework_expansion.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/Content Factory Core Agent Team Structure 1eab4fd21ff080f4aa42c45b0efabbd8.md,staging-area/Content_Factory/Content Factory Core Agent Team Structure 1eab4fd21ff080f4aa42c45b0efabbd8.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/content_factory_core_agent_team_structure.md,staging-area/Content_Factory/content_factory_core_agent_team_structure.md,Content Factory Core Agent Team Structure 1eab4fd21ff080f4aa42c45b0efabbd8.md,content_factory_core_agent_team_structure.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/content-factory.md,staging-area/Content_Factory/content-factory.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/content_factory.md,staging-area/Content_Factory/content_factory.md,content-factory.md,content_factory.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/end-to-end-youtube-channel-operation-workflow-phas.md,staging-area/Content_Factory/end-to-end-youtube-channel-operation-workflow-phas.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/end_to_end_youtube_channel_operation_workflow_phas.md,staging-area/Content_Factory/end_to_end_youtube_channel_operation_workflow_phas.md,end-to-end-youtube-channel-operation-workflow-phas.md,end_to_end_youtube_channel_operation_workflow_phas.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/End-to-End YouTube Channel Operation Workflow Phas 1eab4fd21ff08055a1eaf051bc511af6.md,staging-area/Content_Factory/End-to-End YouTube Channel Operation Workflow Phas 1eab4fd21ff08055a1eaf051bc511af6.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/end_to_end_youtube_channel_operation_workflow_phas.md,staging-area/Content_Factory/end_to_end_youtube_channel_operation_workflow_phas.md,End-to-End YouTube Channel Operation Workflow Phas 1eab4fd21ff08055a1eaf051bc511af6.md,end_to_end_youtube_channel_operation_workflow_phas.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/automation-and-ui-framework-expansion.md,staging-area/Content_Factory/automation-and-ui-framework-expansion.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/automation_and_ui_framework_expansion.md,staging-area/Content_Factory/automation_and_ui_framework_expansion.md,automation-and-ui-framework-expansion.md,automation_and_ui_framework_expansion.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/templates/workflow-template.md,templates/workflow-template.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/templates/workflow_template.md,templates/workflow_template.md,workflow-template.md,workflow_template.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/templates/project-template.md,templates/project-template.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/templates/project_template.md,templates/project_template.md,project-template.md,project_template.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/templates/agent-template.md,templates/agent-template.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/templates/agent_template.md,templates/agent_template.md,agent-template.md,agent_template.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/templates/archive-template.md,templates/archive-template.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/templates/archive_template.md,templates/archive_template.md,archive-template.md,archive_template.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/llm/MODEL-ROUTER-ISSUES.md,llm/MODEL-ROUTER-ISSUES.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/llm/model_router_issues.md,llm/model_router_issues.md,MODEL-ROUTER-ISSUES.md,model_router_issues.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/llm/DIRECT-OLLAMA-ACCESS.md,llm/DIRECT-OLLAMA-ACCESS.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/llm/direct_ollama_access.md,llm/direct_ollama_access.md,DIRECT-OLLAMA-ACCESS.md,direct_ollama_access.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/llm/ARCHITECTURE.md,llm/ARCHITECTURE.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/llm/architecture.md,llm/architecture.md,ARCHITECTURE.md,architecture.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/api/a2a-protocol.md,api/a2a-protocol.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/api/a2a_protocol.md,api/a2a_protocol.md,a2a-protocol.md,a2a_protocol.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/project/technical-design.md,project/technical-design.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/project/technical_design.md,project/technical_design.md,technical-design.md,technical_design.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/project/phase-transition-report.md,project/phase-transition-report.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/project/phase_transition_report.md,project/phase_transition_report.md,phase-transition-report.md,phase_transition_report.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/project/development-guidelines.md,project/development-guidelines.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/project/development_guidelines.md,project/development_guidelines.md,development-guidelines.md,development_guidelines.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/project/api-standards.md,project/api-standards.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/project/api_standards.md,project/api_standards.md,api-standards.md,api_standards.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/project/documentation-roadmap.md,project/documentation-roadmap.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/project/documentation_roadmap.md,project/documentation_roadmap.md,documentation-roadmap.md,documentation_roadmap.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/project/project-integration-guide.md,project/project-integration-guide.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/project/project_integration_guide.md,project/project_integration_guide.md,project-integration-guide.md,project_integration_guide.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/project/master-plan.md,project/master-plan.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/project/master_plan.md,project/master_plan.md,master-plan.md,master_plan.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/project/implementation/decisions.md,project/implementation/decisions.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/project/implementation/decisions.md,project/implementation/decisions.md,decisions.md,decisions.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/examples/agent-example.md,examples/agent-example.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/examples/agent_example.md,examples/agent_example.md,agent-example.md,agent_example.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/examples/workflow-example.md,examples/workflow-example.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/examples/workflow_example.md,examples/workflow_example.md,workflow-example.md,workflow_example.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/examples/project-example.md,examples/project-example.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/examples/project_example.md,examples/project_example.md,project-example.md,project_example.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/PROJECT_PLAN.md,agent-orchestrator/PROJECT_PLAN.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/project_plan.md,agent-orchestrator/project_plan.md,PROJECT_PLAN.md,project_plan.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/README.md,agent-orchestrator/README.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/readme.md,agent-orchestrator/readme.md,README.md,readme.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/architecture.md,agent-orchestrator/niche_Idea_generator/architecture.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/architecture.md,agent-orchestrator/niche_Idea_generator/architecture.md,architecture.md,architecture.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/deployment.md,agent-orchestrator/niche_Idea_generator/deployment.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/deployment.md,agent-orchestrator/niche_Idea_generator/deployment.md,deployment.md,deployment.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/wizard-specs.md,agent-orchestrator/niche_Idea_generator/wizard-specs.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/wizard_specs.md,agent-orchestrator/niche_Idea_generator/wizard_specs.md,wizard-specs.md,wizard_specs.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/taxonomy-rules.md,agent-orchestrator/niche_Idea_generator/taxonomy-rules.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/taxonomy_rules.md,agent-orchestrator/niche_Idea_generator/taxonomy_rules.md,taxonomy-rules.md,taxonomy_rules.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/cost-rules.md,agent-orchestrator/niche_Idea_generator/cost-rules.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/cost_rules.md,agent-orchestrator/niche_Idea_generator/cost_rules.md,cost-rules.md,cost_rules.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/CHANGELOG.md,agent-orchestrator/niche_Idea_generator/CHANGELOG.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/changelog.md,agent-orchestrator/niche_Idea_generator/changelog.md,CHANGELOG.md,changelog.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/README.md,agent-orchestrator/niche_Idea_generator/README.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/readme.md,agent-orchestrator/niche_Idea_generator/readme.md,README.md,readme.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/contributing.md,agent-orchestrator/niche_Idea_generator/contributing.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/contributing.md,agent-orchestrator/niche_Idea_generator/contributing.md,contributing.md,contributing.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/ui-lanes.md,agent-orchestrator/niche_Idea_generator/ui-lanes.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/ui_lanes.md,agent-orchestrator/niche_Idea_generator/ui_lanes.md,ui-lanes.md,ui_lanes.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/runbook.md,agent-orchestrator/niche_Idea_generator/runbook.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/agent-orchestrator/niche_Idea_generator/runbook.md,agent-orchestrator/niche_Idea_generator/runbook.md,runbook.md,runbook.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/family-user-management/development-plan.md,family-user-management/development-plan.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/family-user-management/development_plan.md,family-user-management/development_plan.md,development-plan.md,development_plan.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/family-user-management/overview.md,family-user-management/overview.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/family-user-management/overview.md,family-user-management/overview.md,overview.md,overview.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/family-user-management/implementation-plan.md,family-user-management/implementation-plan.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/family-user-management/implementation_plan.md,family-user-management/implementation_plan.md,implementation-plan.md,implementation_plan.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/family-user-management/README.md,family-user-management/README.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/family-user-management/readme.md,family-user-management/readme.md,README.md,readme.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/family-user-management/tasks.md,family-user-management/tasks.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/family-user-management/tasks.md,family-user-management/tasks.md,tasks.md,tasks.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/integrations/ngrok-configuration.md,integrations/ngrok-configuration.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/integrations/ngrok_configuration.md,integrations/ngrok_configuration.md,ngrok-configuration.md,ngrok_configuration.md
